,calibName,chamber,splitDriftTime,diffJointPoint,para_smallRt,residual_smallRt,ndf_smallRt,para_largeRt,residual_largeRt,ndf_largeRt,para_res,residual_res,ndf_res
352,BML_5_-3,BML3C09,98.46564376250834,0.00016574950151682089,"[0.04641486403849919, 0.06991701064944114]",[0.01757615],14,"[-5.6528269050681763e-11, 1.1835513466054986e-07, -9.74868837116529e-05, 0.04892199601058657, 0.6607222826551151]",[0.02586965],87,"[0.009337670850919504, -0.4100171846331144, 7.005394796582319, -55.84115954252157, 240.0280659112841]",[7.42665408],100
353,BML_5_-4,BML4C09,98.46564376250834,0.00011683769536574573,"[0.04641522420914116, 0.0699148378727725]",[0.01751786],14,"[-5.6564616990240845e-11, 1.1841553143195551e-07, -9.752339133341386e-05, 0.048932677267309176, 0.6599546424013989]",[0.02585854],87,"[0.00934362488169236, -0.4102212718786761, 7.0077016904344935, -55.849947306924456, 240.03024223228743]",[7.4313425],100
354,BML_5_-5,BML5C09,98.46564376250834,0.00030725218608385063,"[0.046413022533389164, 0.06998219118324443]",[0.01764458],14,"[-5.646138947458323e-11, 1.1824271871713686e-07, -9.74170294826013e-05, 0.04890049232259259, 0.6622887783892937]",[0.0258514],87,"[0.009325883305839609, -0.4096152412439172, 7.00090578001577, -55.82474269557872, 240.0278978928393]",[7.4217917],100
355,BML_5_-6,BML6C09,98.56571047364909,0.00023560586433113428,"[0.04639985704784634, 0.07041999529221785]",[0.01838277],14,"[-5.57832123254836e-11, 1.1710628911550135e-07, -9.671986279536236e-05, 0.0486921296056055, 0.6774946866127033]",[0.02580232],87,"[0.009488773480630592, -0.41503863673848, 7.060322137081435, -56.049397534801024, 240.15246536163968]",[8.18967127],100
356,BML_5_1,BML1A09,98.56571047364909,-0.0005954316179730412,"[0.046408300576537546, 0.07014040741724167]",[0.0179105],14,"[-5.6212788122720677e-11, 1.1782735941639535e-07, -9.716337952123027e-05, 0.04882521251061641, 0.6677578050264339]",[0.02584021],87,"[0.009286177673230546, -0.4082600861169883, 6.985726251110277, -55.76853234622278, 240.02275836972862]",[7.4137241],100
357,BML_5_2,BML2A09,98.46564376250834,-0.0006066689763706279,"[0.04642280401994403, 0.06965102420142161]",[0.01711923],14,"[-5.6965109880454726e-11, 1.1908421822760481e-07, -9.79312650198072e-05, 0.04905333313603842, 0.6511870183587032]",[0.02590078],87,"[0.009454669276048216, -0.41372848477425794, 7.0430789464820505, -55.963428580283164, 240.0445863590026]",[7.72805967],100
358,BML_5_3,BML3A09,98.46564376250834,8.885783439627204e-05,"[0.04641543564685806, 0.06990841862467786]",[0.01751018],14,"[-5.658841205041859e-11, 1.184544480965038e-07, -9.754643315761514e-05, 0.04893925989866243, 0.6594813853677883]",[0.02588061],87,"[0.0093469460107061, -0.41033460952966105, 7.008971334671795, -55.854651504742755, 240.03068059227763]",[7.42657944],100
359,BML_5_4,BML4A09,98.46564376250834,-0.0005845487409512629,"[0.0464223424988485, 0.0696682916268804]",[0.01710297],14,"[-5.6974693242531365e-11, 1.1910036065136254e-07, -9.794142833799699e-05, 0.04905655464155684, 0.6509477828511635]",[0.02590757],87,"[0.009456686608763315, -0.41379820460313693, 7.043874549383075, -55.966491137523185, 240.04534270417608]",[7.731272],100
360,BML_5_5,BML5A09,98.46564376250834,0.0004055577756547635,"[0.04641214118570371, 0.07001235377325658]",[0.01767356],14,"[-5.6422247251017394e-11, 1.1817707694575135e-07, -9.737673884746853e-05, 0.048888497050341755, 0.6631799360348455]",[0.02585122],87,"[0.009319929035782363, -0.4094120503629622, 6.9986319323343755, -55.81636220866763, 240.02740490735414]",[7.41793149],100
361,BML_5_6,BML6A09,98.56571047364909,-0.0005338253936280069,"[0.04640776240147112, 0.07015311592438331]",[0.0179438],14,"[-5.6179146966185295e-11, 1.1777122790058696e-07, -9.712881682189861e-05, 0.0488146327700141, 0.6685366657904344]",[0.02583402],87,"[0.009313259758505872, -0.40935324556914326, 7.000460337507432, -55.83901982911892, 240.07875403095167]",[7.54225462],100
362,BML_6_-1,BML1C11,98.46564376250834,0.00040394025364509645,"[0.04641168650008051, 0.07004040734021626]",[0.01770532],14,"[-5.6410724398739636e-11, 1.1815882640021105e-07, -9.736618425418594e-05, 0.04888536006073481, 0.6633844950972628]",[0.02585597],87,"[0.009317658397378172, -0.4093356703678634, 6.997795822954902, -55.81342651377625, 240.0278075694686]",[7.42123944],100
363,BML_6_-2,BML2C11,98.46564376250834,-0.00034974538808185685,"[0.04642003619350779, 0.06974378253195299]",[0.01727376],14,"[-5.6811075712564524e-11, 1.1882737383305235e-07, -9.77749714297347e-05, 0.04900727690799913, 0.6545145013284985]",[0.02586907],87,"[0.009382191964977978, -0.41153702081981924, 7.022424037394774, -55.90425566631464, 240.0339648581452]",[7.44048417],100
364,BML_6_-3,BML3C11,98.26551034022681,0.0003883748250190777,"[0.04643990992603538, 0.0691025795930318]",[0.01618251],14,"[-5.792735632384931e-11, 1.2068668336359968e-07, -9.890804239202232e-05, 0.04934339710935691, 0.6301313838428528]",[0.02599328],87,"[0.009629231006753601, -0.4196040925395742, 7.1097098408721875, -56.253353936320465, 240.45865942946548]",[8.35600869],100
365,BML_6_-4,BML4C11,98.46564376250834,0.00011684374077614024,"[0.0464152048738134, 0.06990352261551372]",[0.01751266],14,"[-5.657349710637966e-11, 1.1843056339585228e-07, -9.75327255144869e-05, 0.04893544674263373, 0.6597457147047456]",[0.02585697],87,"[0.00934504484901799, -0.4102691446353208, 7.008226603546788, -55.85178895317175, 240.02996232573872]",[7.42645147],100
366,BML_6_-5,BML5C11,98.46564376250834,0.0002964407187988627,"[0.046413225461970034, 0.06997946337332783]",[0.01763869],14,"[-5.645441059828382e-11, 1.1823073632515107e-07, -9.740959332600538e-05, 0.04889837681694645, 0.6624422113236721]",[0.02583179],87,"[0.00932470898105729, -0.4095758850944724, 7.000473026949102, -55.82314802087901, 240.02749952248223]",[7.42408262],100
367,BML_6_-6,BML6C11,98.56571047364909,-0.000612876249678429,"[0.04640910811742558, 0.07011443279106915]",[0.01790537],14,"[-5.622329331361509e-11, 1.1784435089038749e-07, -9.717347017633938e-05, 0.04882825264230701, 0.6675770823391795]",[0.0258392],87,"[0.009288296394272621, -0.40833118917287575, 6.986504668592713, -55.77130255476966, 240.02270829963155]",[7.41513461],100
368,BML_6_1,BML1A11,98.46564376250834,0.00034451563422166487,"[0.046412877903178634, 0.0699908919453934]",[0.01768202],14,"[-5.642548825694779e-11, 1.181825345188822e-07, -9.738029126040694e-05, 0.04888970927727765, 0.663080147549803]",[0.02585],87,"[0.00931969331921693, -0.4094041752796675, 6.998536429024986, -55.81581787208845, 240.02593984916425]",[7.42221856],100
369,BML_6_2,BML2A11,98.46564376250834,0.0003881332121231651,"[0.046412433547802036, 0.07000586714009688]",[0.0176972],14,"[-5.641888280387001e-11, 1.1817082668766538e-07, -9.737249546417869e-05, 0.04888719256115002, 0.6632777688580247]",[0.02585985],87,"[0.0093190551235923, -0.4093821677612896, 6.998293720073081, -55.81504302591936, 240.02679953591974]",[7.42053327],100
370,BML_6_3,BML3A11,98.36557705136758,0.0005417146309953935,"[0.04642471821431663, 0.06958923705671977]",[0.01699715],14,"[-5.708831813991019e-11, 1.1928932350732034e-07, -9.805675177102966e-05, 0.049091110708263656, 0.6484352665139271]",[0.02590506],87,"[0.009570521013140354, -0.4178107391792512, 7.092646566846901, -56.198524867910905, 240.37301186903292]",[8.02743624],100
371,BML_6_4,BML4A11,98.36557705136758,0.00048236138632162806,"[0.04642538030961013, 0.06956885112347588]",[0.01693413],14,"[-5.713855834054546e-11, 1.193721993532673e-07, -9.810646961147164e-05, 0.04910560240291536, 0.6474020552913236]",[0.02592276],87,"[0.009577935684196792, -0.41806431971374713, 7.095491918829922, -56.20905429344368, 240.37372946889454]",[8.02897787],100
372,BML_6_5,BML5A11,98.46564376250834,0.0002318357118529235,"[0.046413770580746264, 0.06996000000000059]",[0.01761229],14,"[-5.6496224482041534e-11, 1.1830050543200258e-07, -9.745270534794253e-05, 0.04891165441649848, 0.6614597468969503]",[0.02588658],87,"[0.009332573580424578, -0.40984406223999564, 7.003476559249858, -55.83430674593099, 240.02883964033163]",[7.42494407],100
373,BML_6_6,BML6A11,98.36557705136758,0.0005645038766237676,"[0.04642439474690349, 0.06961429090162109]",[0.01698767],14,"[-5.707828010497665e-11, 1.1927179514304616e-07, -9.804594335205453e-05, 0.04908822906277479, 0.648645909412806]",[0.02591051],87,"[0.00956942250513433, -0.41777497244932293, 7.092272683659194, -56.19732006782365, 240.37346261620132]",[8.02454171],100
374,BML_7_-1,BML1C13,98.26551034022681,0.00029755408685794293,"[0.04644119175899044, 0.06903946428143917]",[0.01614176],14,"[-5.799426498813374e-11, 1.207970386717007e-07, -9.897474100175016e-05, 0.04936323663406169, 0.628699442457432]",[0.02600894],87,"[0.009599027033851992, -0.41856583074994186, 7.098519775209128, -56.22231746364688, 240.5291197930585]",[8.12213876],100
375,BML_7_-2,BML2C13,98.26551034022681,-0.0005486600848261247,"[0.04644974603512052, 0.06876545280567783]",[0.01564091],14,"[-5.852864962222214e-11, 1.2168380875852932e-07, -9.951281967047383e-05, 0.049522022778833545, 0.6172207559427949]",[0.02603379],87,"[0.009727516361426608, -0.4223902580988517, 7.133612321988289, -56.314314999590685, 240.50248871426766]",[8.35423883],100
376,BML_7_-3,BML3C13,98.26551034022681,0.00024648613988986767,"[0.04644134624163563, 0.06902896802308539]",[0.01610124],14,"[-5.8023390450819744e-11, 1.2084637159261775e-07, -9.900502831072036e-05, 0.049371957818214185, 0.6280444300662392]",[0.02599158],87,"[0.009602852059192084, -0.4186968074305372, 7.099991999943411, -56.227785236004486, 240.5295779126358]",[8.12859376],100
377,BML_7_-4,BML5C13,98.26551034022681,0.00030537188981671903,"[0.0464405200998803, 0.06907478615176568]",[0.01614851],14,"[-5.796786531887747e-11, 1.207550466840605e-07, -9.895037310598992e-05, 0.04935603054271826, 0.629186775464427]",[0.02598247],87,"[0.009594370056423834, -0.41840861069837093, 7.096788757223154, -56.21615843837676, 240.5296381809929]",[8.11436985],100
378,BML_7_-5,BML6C13,98.26551034022681,0.0005582369208534388,"[0.04643830787405562, 0.06913806874588203]",[0.01625687],14,"[-5.784495525892336e-11, 1.205489155788577e-07, -9.882348756476875e-05, 0.049318060964083005, 0.6319755467126638]",[0.02598345],87,"[0.009611425504139723, -0.4192726526966856, 7.110236295690507, -56.279144355378776, 240.49113045974292]",[8.19800176],100
379,BML_7_1,BML1A13,98.26551034022681,0.0003885508691663375,"[0.046440051831969635, 0.06908857553029074]",[0.01617998],14,"[-5.793322714312106e-11, 1.206958868938883e-07, -9.891345467311336e-05, 0.049345118596539846, 0.6300064135631378]",[0.02598639],87,"[0.009630844580022117, -0.41965828171093084, 7.110305549118211, -56.255516086486274, 240.4588971791527]",[8.36140653],100
380,BML_7_2,BML2A13,98.26551034022681,0.0003641247454488905,"[0.0464402496835382, 0.06908011448174238]",[0.01614804],14,"[-5.797340232534815e-11, 1.207622856700348e-07, -9.895321481371013e-05, 0.04935652538532774, 0.6291967454022651]",[0.02600524],87,"[0.009595180222302909, -0.4184355528000502, 7.097079976851532, -56.21716824445927, 240.52951331432732]",[8.1178214],100
381,BML_7_3,BML3A13,98.36557705136758,-0.00028929014965761723,"[0.046433009138879586, 0.06932055143730906]",[0.01654376],14,"[-5.755972185943668e-11, 1.2007476952002503e-07, -9.853562657570045e-05, 0.049233274182261304, 0.6380971897318687]",[0.02596446],87,"[0.009619055381035553, -0.4194939610968779, 7.112759987544632, -56.29257900132232, 240.50285252040248]",[8.11608095],100
382,BML_7_4,BML5A13,98.36557705136758,1.2495958213065705e-05,"[0.0464299569732985, 0.06942040821446836]",[0.01669976],14,"[-5.7382277046779916e-11, 1.1977902229465121e-07, -9.83550622963182e-05, 0.049179501932490065, 0.6420057106354039]",[0.02593807],87,"[0.009590716161133045, -0.4185268554170358, 7.101931756444831, -56.252549649716784, 240.4996092080844]",[8.07023479],100
383,BML_7_5,BML6A13,98.36557705136758,-0.0005553720535624862,"[0.04643571422844305, 0.06923142443081721]",[0.01638334],14,"[-5.772298899489247e-11, 1.2034640634000334e-07, -9.870100685853612e-05, 0.04928231304782192, 0.6345412675249846]",[0.02598269],87,"[0.009593748204884348, -0.41867038065800644, 7.103515697477211, -56.25456332694288, 240.49061130027204]",[8.18201103],100
384,BML_8_-1,BML1C15,98.56571047364909,-0.0001921194509382218,"[0.046404786680826905, 0.07024557985067004]",[0.01813409],14,"[-5.600446224550265e-11, 1.1747779277462338e-07, -9.69485290098782e-05, 0.048760941561017825, 0.6724826133723316]",[0.02583113],87,"[0.009430825031746259, -0.4132354701763447, 7.042375139352282, -55.991257875595664, 240.13241062448992]",[8.00109804],100
385,BML_8_-2,BML2C15,98.46564376250834,-0.00037567674403859996,"[0.04642010929342212, 0.06975456323582037]",[0.01725811],14,"[-5.682749902138966e-11, 1.1885456481266798e-07, -9.779127566454267e-05, 0.049011978131607965, 0.6541773022929214]",[0.02587996],87,"[0.009433386515946563, -0.4130033769125772, 7.034983400987357, -55.933725465195465, 240.04327349487193]",[7.7152007],100
386,BML_8_-3,BML3C15,98.36557705136758,0.00020922790207489328,"[0.046427633721164006, 0.06950543678481987]",[0.01683196],14,"[-5.724924108460696e-11, 1.1955911758103855e-07, -9.822181747038196e-05, 0.04913972876489322, 0.6448788476998678]",[0.02590104],87,"[0.009594326764356028, -0.4186243049056251, 7.101772859723627, -56.23236446971436, 240.3759977605533]",[8.04315573],100
387,BML_8_-4,BML4C15,98.56571047364909,-0.0006007653026145476,"[0.04640883167134015, 0.07011686242101024]",[0.01788253],14,"[-5.622309800839269e-11, 1.1784425830205019e-07, -9.717375849780809e-05, 0.04882852337418811, 0.6675405612590314]",[0.02582928],87,"[0.009288825019545663, -0.4083495572213943, 6.986716782170347, -55.77215374533383, 240.0231426346073]",[7.41766471],100
388,BML_8_-5,BML5C15,98.46564376250834,0.00010715289091400848,"[0.0464151921873662, 0.06991658967884226]",[0.01752489],14,"[-5.656674265074035e-11, 1.1841947604432541e-07, -9.752586724751718e-05, 0.048933247787267486, 0.6599078189327442]",[0.02586067],87,"[0.009343427956601055, -0.4102146574823348, 7.007628436722238, -55.84967081295287, 240.0301411364535]",[7.42967376],100
389,BML_8_-6,BML6C15,98.46564376250834,-0.0005532279211628577,"[0.04642199293606775, 0.06969521116972874]",[0.01716402],14,"[-5.69369018541353e-11, 1.1903698108288291e-07, -9.79022706745953e-05, 0.04904467973457661, 0.6518181754070776]",[0.02589877],87,"[0.00945023585927321, -0.413578084374559, 7.041414592644614, -55.95748706639306, 240.0452090379728]",[7.72829782],100
390,BML_8_1,BML1A15,98.56571047364909,4.00688022894613e-05,"[0.046401747203458826, 0.07036816391876273]",[0.01825697],14,"[-5.588875884703344e-11, 1.1728410710207198e-07, -9.683006765449748e-05, 0.048725677954072656, 0.6750372541640529]",[0.02580953],87,"[0.00941247956250158, -0.4126113974861082, 7.035429263511631, -55.96600889008558, 240.132552423188]",[7.99240298],100
391,BML_8_2,BML2A15,98.46564376250834,7.668422966400357e-05,"[0.04641546943980126, 0.06991456322272152]",[0.01752728],14,"[-5.657603816249097e-11, 1.1843449888364092e-07, -9.753507163851564e-05, 0.048936242505446995, 0.6596835197345524]",[0.02587526],87,"[0.009345038032223816, -0.41027012310852407, 7.008255059693567, -55.851989510381316, 240.03013084480168]",[7.42716516],100
392,BML_8_3,BML3A15,98.26551034022681,0.0002699846413234397,"[0.0464413566024352, 0.06902923771084622]",[0.0160801],14,"[-5.802420524777053e-11, 1.2084680654141772e-07, -9.900485332607297e-05, 0.04937202017233673, 0.6280610626993116]",[0.02598577],87,"[0.009603713790912844, -0.41872634236891815, 7.100327229249125, -56.22909070375325, 240.53009366508113]",[8.13090472],100
393,BML_8_4,BML4A15,98.46564376250834,0.00019675930541307451,"[0.04641477873023888, 0.06991700825469357]",[0.01754991],14,"[-5.6528095765335307e-11, 1.1835428383759685e-07, -9.748609678280334e-05, 0.04892182253729225, 0.6607551376034015]",[0.02587431],87,"[0.009338223895961971, -0.41003581039311077, 7.005601902499863, -55.84195147557508, 240.02842829918563]",[7.42792447],100
394,BML_8_5,BML5A15,98.56571047364909,-0.0002874102307339754,"[0.046405551560260196, 0.07024066586714665]",[0.01808696],14,"[-5.6046317114311394e-11, 1.1754755832275457e-07, -9.699117478398718e-05, 0.04877376369507025, 0.671545432932287]",[0.02582237],87,"[0.009292763082408331, -0.4086537174027341, 6.992632846889722, -55.81018899905498, 240.0771262501461]",[7.54762323],100
395,BML_8_6,BML6A15,98.56571047364909,-0.0001350452461137408,"[0.046403826793218216, 0.07028586726363509]",[0.01818297],14,"[-5.5962125104729103e-11, 1.1740729174225693e-07, -9.690564490650294e-05, 0.0487481155904387, 0.6733964510509222]",[0.02581928],87,"[0.009423815630299547, -0.4129969149425158, 7.039719246813087, -55.981606190518704, 240.1325116188114]",[7.99800967],100
396,BMS_1_-1,BMS1C02,98.36557705136758,0.00028003701516610136,"[0.04642769585667706, 0.06948285714285866]",[0.01685257],14,"[-5.7230042720457425e-11, 1.1952528968456144e-07, -9.820006630146401e-05, 0.049133262679105116, 0.6453891685730656]",[0.02592144],87,"[0.00959201546261735, -0.4185433885388958, 7.100831431214168, -56.22858827680669, 240.37441657740465]",[8.04537497],100
397,BMS_1_-2,BMS2C02,98.26551034022681,0.0004103519680116463,"[0.04643982721241424, 0.06907729523075473]",[0.01616859],14,"[-5.793888393070918e-11, 1.2070530007771376e-07, -9.891980061793442e-05, 0.04934755216473997, 0.6298085989538218]",[0.025998],87,"[0.009632612578825387, -0.41946843526129574, 7.104667100146554, -56.215725755790416, 240.42086045793377]",[8.4179038],100
398,BMS_1_-3,BMS3C02,98.16544362908606,-2.0896985627238962e-05,"[0.04645809847440537, 0.0684828571428579]",[0.01520486],14,"[-5.900756133092204e-11, 1.2247886049119964e-07, -9.999654779304456e-05, 0.04966569569598601, 0.606817499795526]",[0.02608396],87,"[0.00971189011722939, -0.42193259561661534, 7.129232392782369, -56.29627350890271, 240.45236004052154]",[8.43181434],100
399,BMS_1_-4,BMS4C02,98.26551034022681,0.0006321948259824239,"[0.04643727352125106, 0.06917780864717518]",[0.01628986],14,"[-5.780503552759171e-11, 1.204833454561892e-07, -9.87841573040761e-05, 0.04930652667885999, 0.6327997432970096]",[0.02597093],87,"[0.009605728140961767, -0.4190789460792727, 7.10808496050956, -56.27140256727809, 240.49171634962954]",[8.19072236],100
