,calibName,chamber,splitDriftTime,diffJointPoint,para_smallRt,residual_smallRt,ndf_smallRt,para_largeRt,residual_largeRt,ndf_largeRt,para_res,residual_res,ndf_res
70,BMS_4_5,BMS5A08,98.46564376250834,-0.00022820938007050984,"[0.04638813591764435, 0.06739102475575957]",[0.01506003],14,"[-5.7989270874657914e-11, 1.2081153408615647e-07, -9.898762998590373e-05, 0.049348294880692326, 0.6255374855370925]",[0.02545111],87,"[-3.341038535788416e-05, -0.03482230304082932, 1.6424879832841572, -26.439794453520836, 227.0606119104012]",[8.47394115],100
71,BOS_2_-2,BOS2C04,98.16544362908606,0.00025080971344149106,"[0.046423428648840255, 0.0662313124984527]",[0.01323105],14,"[-6.013053993702611e-11, 1.2435897062480774e-07, -0.00010113807574579385, 0.049982674283066596, 0.5796439808032354]",[0.02560284],87,"[-0.00017345982695334843, -0.03061688349629324, 1.6036700420801522, -26.339428390162233, 227.0986241482834]",[7.43435668],100
72,EOS_6_-1,EOS1C12,98.66577718478986,-0.0005940113991433904,"[0.046364786333569837, 0.06818571906997245]",[0.01634954],14,"[-5.6672824269991524e-11, 1.1861676476071599e-07, -9.764853556245373e-05, 0.048950631781795255, 0.6544982920613195]",[0.02534663],87,"[5.017380431690512e-05, -0.037659906777816915, 1.6754921019636035, -26.581484878058095, 227.14724960540087]",[8.49776383],100
73,EML_4_2,EML2A07,98.36557705136758,-8.223563110476562e-07,"[0.04639959206908158, 0.06701140915717564]",[0.01445303],14,"[-5.865506405563305e-11, 1.219171674844481e-07, -9.965879406487379e-05, 0.04954618176765789, 0.6112266379691401]",[0.02549541],87,"[-2.5538630202989943e-05, -0.034943414092693685, 1.6412271354250618, -26.415582531344953, 226.9979701503259]",[8.30169516],100
74,EMS_5_1,EMS1A10,98.46564376250834,-0.0002777691208466493,"[0.04638882138857852, 0.06737009393179805]",[0.01502406],14,"[-5.803273994642926e-11, 1.2088369267559131e-07, -9.903088798604727e-05, 0.04936059717944632, 0.6246777421612221]",[0.02546622],87,"[-2.97429109161819e-05, -0.03495452947689885, 1.644080041625881, -26.44634204365546, 227.0621547359729]",[8.47334095],100
75,EOS_8_-4,EOS4C16,98.56571047364909,0.00046063618052816224,"[0.04636767446095384, 0.06808872286925499]",[0.01616228],14,"[-5.6834007928549657e-11, 1.1888612054650725e-07, -9.781357296480496e-05, 0.049000026711639125, 0.6508886988464382]",[0.02535357],87,"[8.053587802394854e-06, -0.0361699073554743, 1.6578963674252425, -26.507352233781347, 227.08883910793264]",[8.55508432],100
76,BMS_2_3,BMS3A04,98.06537691794529,0.0003508826800100451,"[0.04643611463422459, 0.06580027654175216]",[0.01259272],14,"[-6.09687087421979e-11, 1.2573714421917759e-07, -0.00010196697785637859, 0.05022554500108289, 0.5621959103409755]",[0.02567008],87,"[-0.00013689612896411563, -0.03194516236731593, 1.619779293137319, -26.407200534178223, 227.1282431436873]",[7.24179658],100
77,BMS_3_-1,BMS1C06,98.46564376250834,0.00011757816187518699,"[0.04638447971781306, 0.0675142857142858]",[0.01524562],14,"[-5.778895697769539e-11, 1.2047807185714773e-07, -9.878478076062523e-05, 0.04928842873484547, 0.6298740784019505]",[0.02543319],87,"[0.00010868540171137916, -0.03907209498437458, 1.682310975732528, -26.551201736035363, 227.02010055881374]",[8.46077793],100
78,EML_5_-3,EML3C09,98.46564376250834,-0.0006475947723068032,"[0.04639264799616489, 0.06723362058553663]",[0.01483677],14,"[-5.823818942056586e-11, 1.2122433049396538e-07, -9.923788345195612e-05, 0.04942214871411975, 0.620188557440631]",[0.0254903],87,"[-9.789118214840258e-06, -0.03567800021235232, 1.6528406506987652, -26.482580385111405, 227.07095186026064]",[8.48155717],100
79,EMS_7_-2,EMS2C14,98.76584389593062,-0.0002570507198269567,"[0.04634743851184694, 0.06876503352244728]",[0.0173275],14,"[-5.574812589083007e-11, 1.170692761535242e-07, -9.670162680311952e-05, 0.048668980665928764, 0.6750300513163519]",[0.0252738],87,"[2.9989078514713364e-05, -0.037005409350368966, 1.6681912695060372, -26.5505301618784, 227.12300249305864]",[8.33309486],100
80,BMG_6_2,BMG4A12,43.72915276851234,0.0006197432916565937,"[0.045781750168312596, 0.06913273038717443]",[0.01023238],26,"[1.7876710702090615e-09, -5.228597076104391e-07, -8.190146978737143e-05, 0.062347443323496024, -0.46085115149892747]",[0.00059411],75,"[-0.0004904481968056049, -0.0317533864411508, 1.6570292336155252, -26.55799917144159, 227.16514590196084]",[6.54278196],100
81,EES_2_-2,EES2C04,98.46564376250834,-0.000466384353940974,"[0.046390786082174014, 0.06731946471230472]",[0.01490996],14,"[-5.814073055813082e-11, 1.2106278644182763e-07, -9.91402838062257e-05, 0.04939364585219317, 0.6222776145818609]",[0.0254673],87,"[-1.8715568497319478e-05, -0.03535555469177221, 1.6489535040396208, -26.46661698236301, 227.0675175538836]",[8.47878478],100
82,EMS_7_3,EMS3A14,98.56571047364909,0.00029452071734414886,"[0.04636936883937711, 0.0680258291214926]",[0.01606636],14,"[-5.693177637189515e-11, 1.1904939347615103e-07, -9.791333594812177e-05, 0.049029735999665904, 0.648720477521231]",[0.02537488],87,"[4.301053040722676e-05, -0.03709425418726859, 1.6645864593110211, -26.51464925708223, 227.07578299926573]",[8.53876905],100
83,BOL_8_4,BOL4A15,98.56571047364909,0.0003774191448933095,"[0.046368700756341696, 0.0680336208720717]",[0.01611934],14,"[-5.6887656804271465e-11, 1.1897591409064357e-07, -9.786829186286036e-05, 0.04901611922015426, 0.6497160514683666]",[0.02537419],87,"[3.8434135606179435e-05, -0.03692772019251485, 1.6625586652960438, -26.506152377267185, 227.073144952424]",[8.53831804],100
84,BML_1_2,BML2A01,98.56571047364909,0.0001548314212680424,"[0.0463709976826665, 0.06796558042341745]",[0.01600353],14,"[-5.699865435038627e-11, 1.19160399816725e-07, -9.798122279467669e-05, 0.04905030118271862, 0.6472136142075677]",[0.0253706],87,"[3.3392867815506266e-05, -0.03701141906050711, 1.6662241461090823, -26.5281189546994, 227.08225549299277]",[8.48285868],100
85,BIL_2_-1,BIL1C03,98.46564376250834,-3.068406693795822e-05,"[0.04638627150400654, 0.06744637898976444]",[0.01516213],14,"[-5.789312241846985e-11, 1.2065186321115866e-07, -9.888990189398093e-05, 0.049318687595655185, 0.6277179588472711]",[0.02545186],87,"[0.0001178629711548306, -0.03940205543348956, 1.6862688319563768, -26.56738668896499, 227.0237559531509]",[8.46663817],100
86,EIL_6_-2,EIL2C11,98.36557705136758,0.0004129960870278282,"[0.04639545798932877, 0.06713910144750372]",[0.01469358],14,"[-5.838733919796864e-11, 1.214729371952846e-07, -9.938996035087107e-05, 0.049467540483804875, 0.6168936530636061]",[0.02548419],87,"[4.319316888010776e-05, -0.03747111369900219, 1.6723583162879927, -26.55245135986139, 227.10514602376003]",[8.36840757],100
87,EES_8_1,EES1A16,98.46564376250834,-0.00023101086383725544,"[0.04638829226911465, 0.06738517807316803]",[0.01505592],14,"[-5.7989480194717084e-11, 1.2081187050026117e-07, -9.898788994277712e-05, 0.04934842358633648, 0.6255337784537186]",[0.02544223],87,"[-3.3252721310860257e-05, -0.03482764431577546, 1.6425475267918295, -26.440018312846224, 227.0606762044858]",[8.47377464],100
88,EIS_4_-2,EIS2C08,98.26551034022681,0.0006404983226113714,"[0.04640636122568696, 0.06677673672580961]",[0.01409066],14,"[-5.908641073733383e-11, 1.2263224158043765e-07, -0.00010009304730413994, 0.0496748402504323, 0.6018960966021649]",[0.02553565],87,"[-8.993666779268062e-05, -0.03273632817691787, 1.616207431625193, -26.316217528142772, 226.92922743012315]",[7.98263836],100
89,BIS_7_-8,BIS8C14,98.56571047364909,-0.00020335460760989577,"[0.046374451769669874, 0.06785429036057458]",[0.01583158],14,"[-5.719257628129873e-11, 1.194852315872897e-07, -9.817982987232553e-05, 0.049108835813667866, 0.6429518416470515]",[0.02540125],87,"[5.1846643230178225e-05, -0.03742753445675244, 1.6679489533466845, -26.51909121951086, 227.0533223426524]",[8.48641486],100
90,EIL_6_-3,EIL3C11,98.56571047364909,0.0005878123270779412,"[0.04636634054812018, 0.068122834830352]",[0.01626562],14,"[-5.676061396803848e-11, 1.1876428415293013e-07, -9.773962228772833e-05, 0.04897810724718646, 0.6524703123802829]",[0.02536042],87,"[8.795518439756208e-07, -0.03590946849503035, 1.6547356138906133, -26.494199659642803, 227.08521590261086]",[8.55818647],100
91,BML_1_3,BML3A01,98.66577718478986,-0.0005591274651788325,"[0.04636434536229154, 0.0681804032556722]",[0.01638388],14,"[-5.66434481707971e-11, 1.1856863990451093e-07, -9.762010290614714e-05, 0.04894252744275384, 0.6550506224610855]",[0.02535495],87,"[4.760276153305842e-05, -0.03756621117289271, 1.6743468839288977, -26.576640358775414, 227.1455708370811]",[8.49543433],100
92,BOL_8_5,BOL5A15,98.56571047364909,-3.6146124077873765e-05,"[0.046372853325607824, 0.0679099066493104]",[0.01589263],14,"[-5.711468528337313e-11, 1.1935520263314603e-07, -9.810024586366729e-05, 0.049085125543646524, 0.6446981218453659]",[0.02540001],87,"[4.4293496783869525e-05, -0.03740450850365434, 1.6709586812373418, -26.547636199859127, 227.08733017701638]",[8.48589819],100
93,EMS_7_2,EMS2A14,98.46564376250834,3.82402689425021e-05,"[0.046385294762639966, 0.06749646272924813]",[0.01519749],14,"[-5.78330179536539e-11, 1.2055205066643473e-07, -9.882960927165331e-05, 0.04930115515957891, 0.6289722062411204]",[0.0254216],87,"[0.00011254516328578271, -0.03921033715074912, 1.6839663544821661, -26.558029770849668, 227.02227884091403]",[8.46570151],100
94,BMG_6_3,BMG6A12,43.72915276851234,0.0006197432916565937,"[0.045781750168312596, 0.06913273038717443]",[0.01023238],26,"[1.7876710702090615e-09, -5.228597076104391e-07, -8.190146978737143e-05, 0.062347443323496024, -0.46085115149892747]",[0.00059411],75,"[-0.0004904481968056049, -0.0317533864411508, 1.6570292336155252, -26.55799917144159, 227.16514590196084]",[6.54278196],100
95,EML_6_1,EML1A11,98.36557705136758,0.0004707701834396616,"[0.04639462537750293, 0.06716883325257468]",[0.01471649],14,"[-5.83673724674582e-11, 1.2143971121949296e-07, -9.936930350026687e-05, 0.049461049252767446, 0.6173676550246913]",[0.02548728],87,"[4.109939576263689e-05, -0.037394536913527086, 1.6714253047006726, -26.548610400838125, 227.10457414272128]",[8.36813415],100
96,BML_1_-1,BML1C01,98.66577718478986,7.373779087149757e-05,"[0.04635778934650196, 0.06840286001688202]",[0.01674166],14,"[-5.629842062484693e-11, 1.1799141856042021e-07, -9.726654229269762e-05, 0.0488369325445789, 0.662757529055535]",[0.0253103],87,"[5.1233593408683915e-05, -0.03767125715925727, 1.6748631686121898, -26.56924759445208, 227.09012134391998]",[8.38974426],100
97,BIS_2_8,BIS8A04,98.66577718478986,0.00043001153595412234,"[0.04635451055535118, 0.06851469256603614]",[0.01694762],14,"[-5.6099086401087337e-11, 1.176567860748619e-07, -9.706090550383134e-05, 0.048775624638550424, 0.667251787645962]",[0.02528922],87,"[3.1556800202791874e-05, -0.03695897598766109, 1.666253648699158, -26.533676483431798, 227.08113731692075]",[8.39829905],100
98,EMS_7_-3,EMS3C14,98.76584389593062,-4.501381254229386e-05,"[0.04634540686412993, 0.068837139983637]",[0.01747331],14,"[-5.562233894700475e-11, 1.1685747982679826e-07, -9.657065870529099e-05, 0.04862934779896652, 0.6779424392721266]",[0.02525642],87,"[-1.4991016235000351e-06, -0.03618386960276706, 1.6624399214114864, -26.546055766584775, 227.14036401728077]",[8.30092547],100
99,EML_5_-2,EML2C09,98.46564376250834,-0.00029932807831656305,"[0.04638891860618056, 0.06737196481911635]",[0.01502444],14,"[-5.8034583645381954e-11, 1.2088693659293238e-07, -9.903297196591778e-05, 0.049361197170410966, 0.6246258298147993]",[0.0254614],87,"[-2.9752551904377304e-05, -0.03495449160461379, 1.6440836659816798, -26.44637637511797, 227.06218843379693]",[8.47358268],100
100,BMS_2_2,BMS2A04,98.26551034022681,-0.000488812431278518,"[0.046418139260555935, 0.06639741937243437]",[0.01349899],14,"[-5.978509567936722e-11, 1.2378697288197398e-07, -0.00010079172611494022, 0.04988102877563326, 0.586999606598511]",[0.02558925],87,"[-0.00011977883648724733, -0.03216412918358625, 1.6169255629070953, -26.367010871307674, 227.0729061222402]",[7.73741989],100
101,BML_3_1,BML1A05,98.56571047364909,0.00018435596569332802,"[0.04637082982003765, 0.06796585993880438]",[0.0160071],14,"[-5.700004339396513e-11, 1.191632795081466e-07, -9.798254616058488e-05, 0.0490500000896312, 0.6472667805399137]",[0.02537361],87,"[4.910365007470624e-05, -0.03731470801038854, 1.6672447725845982, -26.525516004484665, 227.07769880299915]",[8.54079069],100
102,EOS_8_-5,EOS5C16,98.56571047364909,-0.0006603284005723964,"[0.046379303298538205, 0.06768232080090911]",[0.01555337],14,"[-5.746295381474219e-11, 1.1993607308404716e-07, -9.845487272894256e-05, 0.04919049714538052, 0.6370179819894669]",[0.02539662],87,"[7.81419022234925e-05, -0.038379933549919955, 1.6794678693177691, -26.566673324116945, 227.06481352204872]",[8.48927603],100
103,EIL_8_4,EIL4A15,98.56571047364909,-0.00017106818901169163,"[0.0463744922159277, 0.06784897490824944]",[0.01583095],14,"[-5.718223208681982e-11, 1.1946706943814937e-07, -9.81682461162716e-05, 0.04910549010473742, 0.643216448379964]",[0.02539986],87,"[5.118982487113259e-05, -0.03740349634764072, 1.6676552298253473, -26.517854850323925, 227.05286378712412]",[8.4833559],100
104,EML_4_3,EML3A07,98.26551034022681,0.00029214934496657463,"[0.04641010871004077, 0.06665700835747199]",[0.01392719],14,"[-5.928020214672768e-11, 1.2295199185384462e-07, -0.00010028582023235131, 0.049731362929429306, 0.5978181446391265]",[0.02554078],87,"[-7.261440958009676e-05, -0.03336627532517834, 1.6238599257552848, -26.34795953456591, 226.93672341330154]",[7.97991017],100
105,BOS_2_-3,BOS3C04,98.26551034022681,0.00027429196711192816,"[0.046410129791016004, 0.06665702709955992]",[0.01389697],14,"[-5.930170714351793e-11, 1.22988106174951e-07, -0.00010030761997802369, 0.04973742405967267, 0.5973850158394901]",[0.02554763],87,"[-7.111771837060565e-05, -0.03342063177734397, 1.6245188592148827, -26.350687139248922, 226.93739587287595]",[7.97691756],100
106,EOL_4_-1,EOL1C07,98.36557705136758,-6.064123884996775e-05,"[0.04640010186257773, 0.06698857142857242]",[0.01442017],14,"[-5.86948330011155e-11, 1.2198268587494656e-07, -9.969828726484315e-05, 0.0495578370934946, 0.6103711375529998]",[0.02550407],87,"[-2.157880051203392e-05, -0.03508651596745692, 1.6429549365964895, -26.422726130134954, 226.99986371138826]",[8.30037768],100
107,BMS_4_4,BMS4A08,98.36557705136758,0.0005099820343330563,"[0.04639387414860452, 0.06720325351507789]",[0.01471656],14,"[-5.835701282928257e-11, 1.2142283754850278e-07, -9.935931078220803e-05, 0.04945816683829708, 0.6175693249080261]",[0.02548727],87,"[1.7163693289776045e-06, -0.03609527741377983, 1.6578979182445732, -26.50358517095003, 227.07671096458063]",[8.49008814],100
108,BIS_8_3,BIS3A16,98.76584389593062,-0.00025648339565620404,"[0.046347383635156066, 0.06876542359437016]",[0.01732732],14,"[-5.5748129129077024e-11, 1.1706933586445169e-07, -9.670169412984343e-05, 0.0486690000930764, 0.6750242695633915]",[0.02527433],87,"[2.9989078514713364e-05, -0.037005409350368966, 1.6681912695060372, -26.5505301618784, 227.12300249305864]",[8.33309486],100
109,EOL_8_-1,EOL1C15,98.56571047364909,-0.00024177710173844957,"[0.04637524419164173, 0.06781686644555977]",[0.01578757],14,"[-5.721852577613573e-11, 1.1952740314079e-07, -9.820480623897102e-05, 0.04911622430314402, 0.6424305659139172]",[0.02537905],87,"[5.422725495776487e-05, -0.03751473147578406, 1.6690139495528824, -26.5234758195373, 227.0537630724462]",[8.48250409],100
110,EOS_4_-5,EOS5C08,98.36557705136758,-0.0005444934787650624,"[0.04640491179934946, 0.0668371469705179]",[0.01415836],14,"[-5.899670514980261e-11, 1.2248374047810175e-07, -0.00010000288085552301, 0.04964803514579197, 0.6038351678461961]",[0.02552674],87,"[-9.862411636097608e-05, -0.03242148562164101, 1.6123988724249003, -26.30051328597038, 226.92571196674317]",[7.98473917],100
111,EOL_6_-4,EOL4C11,98.76584389593062,-1.0038546243151814e-05,"[0.046345002972547455, 0.06883970927233982]",[0.01747738],14,"[-5.561987559121272e-11, 1.1685317776513249e-07, -9.656843938802666e-05, 0.04862915124319672, 0.6779417677131425]",[0.02525085],87,"[-9.304069223380078e-07, -0.036203632914535024, 1.6626672521707828, -26.54694250622568, 227.14060715013676]",[8.30117486],100
112,EML_2_5,EML5A03,98.26551034022681,0.00017070637697180757,"[0.04641118282439184, 0.0666314325998511]",[0.01388458],14,"[-5.934369165805005e-11, 1.2305835249368362e-07, -0.00010035123926192179, 0.049750957542369086, 0.5963878912033665]",[0.02555711],87,"[-6.668742600432473e-05, -0.03358246199388497, 1.6264951180626297, -26.358937621102886, 226.93938613469186]",[7.97764319],100
113,BIS_2_-4,BIS4C04,98.36557705136758,0.00036952104374332606,"[0.046395911729404736, 0.06712571428571457]",[0.0146657],14,"[-5.841582641814246e-11, 1.2152024329855624e-07, -9.941838394254105e-05, 0.04947565829089275, 0.6163155738312313]",[0.02547727],87,"[2.389250276487663e-05, -0.03661691996849212, 1.6599799781408642, -26.489876748501175, 227.05522228469422]",[8.34069774],100
114,BIR_8_6,BIR6A15,98.56571047364909,0.0003135917310181924,"[0.04636925630322769, 0.06802052040871225]",[0.01610787],14,"[-5.691007283718859e-11, 1.190141077735748e-07, -9.789233338192857e-05, 0.0490234463759899, 0.6491707853144607]",[0.0253717],87,"[4.0474084988620246e-05, -0.037002197977603034, 1.663465092112805, -26.509901075004507, 227.07394486666945]",[8.54216216],100
115,EIS_8_-2,EIS2C16,98.36557705136758,-3.899324510392432e-06,"[0.04639915110986858, 0.06702817954922369]",[0.01446341],14,"[-5.86527948442378e-11, 1.219131991097112e-07, -9.965633068821753e-05, 0.049545498394954146, 0.6112439059407754]",[0.02550736],87,"[-2.55533317625004e-05, -0.03494320381241327, 1.6412328187317677, -26.415706149530177, 226.99858132259914]",[8.30277343],100
116,BML_7_5,BML6A13,98.36557705136758,0.00034144222407928027,"[0.04639548917431667, 0.06715428571428582]",[0.0146555],14,"[-5.843614926283628e-11, 1.2155501801124165e-07, -9.944016924462994e-05, 0.049482144437269455, 0.615816083281417]",[0.02548943],87,"[2.5687678359080717e-05, -0.0366831585736177, 1.660800981052185, -26.493424823894923, 227.0567476719879]",[8.3361454],100
117,EMS_1_4,EMS4A02,98.26551034022681,-0.000337928601732429,"[0.04641633374014843, 0.06646015060599997]",[0.01359185],14,"[-5.96783722517906e-11, 1.2361218455442294e-07, -0.00010068656025040305, 0.04984972117500154, 0.5892526645890955]",[0.02557425],87,"[-0.0001262979525710203, -0.031692490126597944, 1.6071511888056889, -26.292004887524612, 226.8966117180562]",[7.87998012],100
118,EOS_8_2,EOS2A16,98.26551034022681,0.0005381994075177587,"[0.04640725674338606, 0.06675400921761696]",[0.01403392],14,"[-5.914371703498259e-11, 1.2272673775620614e-07, -0.00010014988057878412, 0.04969143268135205, 0.6006930727482386]",[0.02553742],87,"[-8.513717087301643e-05, -0.0329123068103486, 1.6183646392998259, -26.32525244291175, 226.93136435954267]",[7.98182971],100
